Serviço;Cnpj;RazaoSocial;ValorMaximo;Periodicidade
Consulta a serviços de proteção de crédito;17184037;BANCO MERCANTIL DO BRASIL S.A.;0;-
Consulta a serviços de proteção de crédito;87733770;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONEXÃO - SICREDI CONEXÃO;0;-
Consulta a serviços de proteção de crédito;2405189;COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS;0;-
Consulta a serviços de proteção de crédito;4184779;BANCO BRADESCARD S.A.;0;-
Consulta a serviços de proteção de crédito;9552111;COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;0;-
Consulta a serviços de proteção de crédito;2090126;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;0;-
Consulta a serviços de proteção de crédito;73254757;COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;0;-
Consulta a serviços de proteção de crédito;71392047;COOPERATIVA DE CRÉDITO MONTECREDI LTDA. - SICOOB MONTECREDI;0;-
Consulta a serviços de proteção de crédito;61533584;BANCO SOCIETE GENERALE BRASIL S.A.;0;-
Consulta a serviços de proteção de crédito;8647473;COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL FREITAS - CRESOL CORONEL FREITAS;0;-
Consulta a serviços de proteção de crédito;37554441;COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;0;-
Consulta a serviços de proteção de crédito;9605581;GOLDMAN SACHS DO BRASIL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;0;-
Consulta a serviços de proteção de crédito;64293582;COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;0;-
Consulta a serviços de proteção de crédito;5070112;COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO;0;-
Consulta a serviços de proteção de crédito;4608925;CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;0;-
Consulta a serviços de proteção de crédito;4876393;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;0;-
Consulta a serviços de proteção de crédito;9579249;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;0;-
Consulta a serviços de proteção de crédito;57563728;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA - CREDIRHODIA;0;-
Consulta a serviços de proteção de crédito;64480833;COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;0;-
Consulta a serviços de proteção de crédito;10348181;COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;0;-
Consulta a serviços de proteção de crédito;36658769;BANCO XCMG BRASIL S.A.;0;-
Consulta a serviços de proteção de crédito;54037916;COOPERATIVA DE CREDITO CREDICITRUS;0;-
Consulta a serviços de proteção de crédito;2309070;CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;0;-
Consulta a serviços de proteção de crédito;9512539;COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;0;-
Consulta a serviços de proteção de crédito;72257793;SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;0;-
Consulta a serviços de proteção de crédito;26526166;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE;0;-
Consulta a serviços de proteção de crédito;5863726;COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;0;-
Consulta a serviços de proteção de crédito;61182408;BANCO INVESTCRED UNIBANCO S.A.;0;-
Consulta a serviços de proteção de crédito;4529074;COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;0;-
Consulta a serviços de proteção de crédito;6174009;COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;0;-
Consulta a serviços de proteção de crédito;79063574;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;0;-
Consulta a serviços de proteção de crédito;94968518;EFX CORRETORA DE CÂMBIO LTDA.;0;-
Consulta a serviços de proteção de crédito;2844024;COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL EVOLUÇÃO;0;-
Consulta a serviços de proteção de crédito;31872495;BANCO C6 S.A.;0;-
Consulta a serviços de proteção de crédito;91669747;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;0;-
Consulta a serviços de proteção de crédito;2206577;LUIZACRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;0;-
Consulta a serviços de proteção de crédito;2904138;COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;0;-
Consulta a serviços de proteção de crédito;3012230;HIPERCARD BANCO MÚLTIPLO S.A.;0;-
Consulta a serviços de proteção de crédito;30138226;COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;0;-
Consulta a serviços de proteção de crédito;5545390;SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN;0;-
Consulta a serviços de proteção de crédito;1235921;COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DA GRANDE VITÓRIA/ES;0;-
Consulta a serviços de proteção de crédito;7318874;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;0;-
Consulta a serviços de proteção de crédito;73647935;COOPERATIVA DE CRÉDITO UNIQUE BR;0;-
Consulta a serviços de proteção de crédito;21661202;COOPERATIVA DE CRÉDITO CREDICAMPO LTDA.- SICOOB CREDICAMPO;0;-
Consulta a serviços de proteção de crédito;73113243;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;0;-
Consulta a serviços de proteção de crédito;33579731;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA;0;-
Consulta a serviços de proteção de crédito;5669150;BOM CRÉDITO   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;0;-
Consulta a serviços de proteção de crédito;87510475;COOPERATIVA DE CRÉDITO ROTA DAS TERRAS - SICREDI ROTA DAS TERRAS RS/MG;0;-
Consulta a serviços de proteção de crédito;3848103;AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;0;-
Consulta a serviços de proteção de crédito;1301541;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;0;-
Consulta a serviços de proteção de crédito;815319;COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;0;-
Consulta a serviços de proteção de crédito;806535;PLANNER CORRETORA DE VALORES S.A.;0;-
Consulta a serviços de proteção de crédito;1566038;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS;0;-
Consulta a serviços de proteção de crédito;87779625;COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO;0;-
Consulta a serviços de proteção de crédito;37395399;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;0;-
Consulta a serviços de proteção de crédito;31804966;COOPERATIVA DE CRÉDITO COOPERMAIS - SICOOB COOPERMAIS;0;-
Consulta a serviços de proteção de crédito;2318507;BANCO KEB HANA DO BRASIL S.A.;0;-
Consulta a serviços de proteção de crédito;4572960;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;0;-
Consulta a serviços de proteção de crédito;78157146;CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;0;-
Consulta a serviços de proteção de crédito;10209619;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;0;-
Consulta a serviços de proteção de crédito;88099247;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES - SICREDI RAÍZES RS/SC/MG;0;-
Consulta a serviços de proteção de crédito;2924977;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;0;-
Consulta a serviços de proteção de crédito;71677850;FRENTE CORRETORA DE CÂMBIO S.A.;0;-
Consulta a serviços de proteção de crédito;33479023;BANCO CITIBANK S.A.;0;-
Consulta a serviços de proteção de crédito;7946451;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA MEIO OESTE - CRESOL MEIO OESTE;0;-
Consulta a serviços de proteção de crédito;70116611;CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;0;-
Consulta a serviços de proteção de crédito;59109165;BANCO VOLKSWAGEN S.A.;0;-
Consulta a serviços de proteção de crédito;97259253;COOPERATIVA E ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA. - CREDISIS/CREDIPLAN;0;-
Consulta a serviços de proteção de crédito;2398976;SISPRIME DO BRASIL - COOPERATIVA DE CRÉDITO;0;-
Consulta a serviços de proteção de crédito;10311218;COOPERATIVA DE CRÉDITO EVOLUA;0;-
Consulta a serviços de proteção de crédito;5494591;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA NASCENTE - CRESOL NASCENTE;0;-
Consulta a serviços de proteção de crédito;17343510;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA RAIZ - CRESOL RAIZ;0;-
Consulta a serviços de proteção de crédito;54603022;COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;0;-
Consulta a serviços de proteção de crédito;8055016;COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INTERAÇÃO;0;-
Consulta a serviços de proteção de crédito;6031727;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA ESSÊNCIA - CRESOL ESSÊNCIA;0;-
Consulta a serviços de proteção de crédito;16721078;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA  DO ESTADO DE MINAS GERAIS E DE LIVRE ADMISSÃO LTDA - SICOOB COOPSEF;0;-
Consulta a serviços de proteção de crédito;2197569;COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;0;-
Consulta a serviços de proteção de crédito;7509426;COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL XANXERÊ;0;-
Consulta a serviços de proteção de crédito;8850613;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;0;-
Consulta a serviços de proteção de crédito;33987793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;0;-
Consulta a serviços de proteção de crédito;3685335;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI;0;-
Consulta a serviços de proteção de crédito;30183111;TROCKA CORRETORA DE CAMBIO LTDA.;0;-
Consulta a serviços de proteção de crédito;84974278;COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;0;-
Consulta a serviços de proteção de crédito;73092827;COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;0;-
Consulta a serviços de proteção de crédito;73422792;COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA;0;-
Consulta a serviços de proteção de crédito;184068;COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;0;-
Consulta a serviços de proteção de crédito;62169875;NU INVEST CORRETORA DE VALORES S.A.;0;-
Consulta a serviços de proteção de crédito;81011686;COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;0;-
Consulta a serviços de proteção de crédito;33603457;BANCO RODOBENS S.A.;0;-
Consulta a serviços de proteção de crédito;64739121;SICOOB CRED COPERCANA COOPERATIVA DE CRÉDITO;0;-
Consulta a serviços de proteção de crédito;7252614;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CONFIANÇA - CRESOL CONFIANÇA;0;-
Consulta a serviços de proteção de crédito;32430233;COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO;0;-
Consulta a serviços de proteção de crédito;81115149;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;0;-
Consulta a serviços de proteção de crédito;32206435;SUL AMERICA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;0;-
Consulta a serviços de proteção de crédito;5463212;COOPERATIVA CENTRAL DE CRÉDITO - AILOS;0;-
Consulta a serviços de proteção de crédito;5211129;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO NORTE - CRESOL CENTRO NORTE;0;-
Consulta a serviços de proteção de crédito;3222753;CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;0;-
Consulta a serviços de proteção de crédito;61809182;CREDIT SUISSE HEDGING-GRIFFO CORRETORA DE VALORES S.A;0;-
Consulta a serviços de proteção de crédito;15213150;BOCOM BBM CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.;0;-
Consulta a serviços de proteção de crédito;5097757;COOPERATIVA DE CRÉDITO E SERVIÇOS FINANCEIROS DE CURITIBA E REGIÃO METROPOLITANA;0;-
Consulta a serviços de proteção de crédito;3042597;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;0;-
Consulta a serviços de proteção de crédito;25798596;COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;0;-
Consulta a serviços de proteção de crédito;81466286;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS E GRANDE CURITIBA - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;0;-
Consulta a serviços de proteção de crédito;34829992;REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;0;-
Consulta a serviços de proteção de crédito;76059997;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;0;-
Consulta a serviços de proteção de crédito;18340695;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE;0;-
Consulta a serviços de proteção de crédito;3269540;COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA - SICOOB COOPEMG;0;-
Consulta a serviços de proteção de crédito;28127603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO;0;-
Consulta a serviços de proteção de crédito;35470647;HEDGEPOINT GLOBAL MARKETS DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS LTDA.;0;-
Consulta a serviços de proteção de crédito;42107706;COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.;0;-
Consulta a serviços de proteção de crédito;62331228;DEUTSCHE BANK S.A. - BANCO ALEMAO;0;-
Consulta a serviços de proteção de crédito;3793242;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA - SICREDI SUL SC;0;-
Consulta a serviços de proteção de crédito;87784088;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS - SICREDI SUL MINAS RS/MG.;0;-
Consulta a serviços de proteção de crédito;85291086;COOPERATIVA DE CRÉDITO LITORÂNEA;0;-
Consulta a serviços de proteção de crédito;45246410;BANCO GENIAL S.A.;0;-
Consulta a serviços de proteção de crédito;4452473;BMW FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;0;-
Consulta a serviços de proteção de crédito;60872983;BMW LEASING DO BRASIL S.A. - ARRENDAMENTO MERCANTIL;0;-
Consulta a serviços de proteção de crédito;44373041;COOPERATIVA DE CRÉDITO RURAL - CREDICANA;0;-
Consulta a serviços de proteção de crédito;89049738;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOROESTE RS/MG - SICREDI NOROESTE RS/MG;0;-
Consulta a serviços de proteção de crédito;13486793;BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;0;-
Consulta a serviços de proteção de crédito;1023570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.;0;-
Consulta a serviços de proteção de crédito;13009717;BANCO DO ESTADO DE SERGIPE S.A.;0;-
Consulta a serviços de proteção de crédito;67096909;COOPERATIVA DE CRÉDITO CREDICOCAPEC;0;-
Consulta a serviços de proteção de crédito;48172860;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;0;-
Consulta a serviços de proteção de crédito;2347114;GREENCRED - COOPERATIVA DE CREDITO;0;-
Consulta a serviços de proteção de crédito;79457883;COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;0;-
Consulta a serviços de proteção de crédito;86389236;COOPERATIVA DE CRÉDITO SICOOB UNI SUDESTE;0;-
Consulta a serviços de proteção de crédito;60814191;BANCO MERCEDES-BENZ DO BRASIL S.A.;0;-
Consulta a serviços de proteção de crédito;61384004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;0;-
Consulta a serviços de proteção de crédito;92702067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;0;-
Consulta a serviços de proteção de crédito;88043187;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.;0;-
Consulta a serviços de proteção de crédito;17351180;BANCO TRIANGULO S.A.;0;-
Consulta a serviços de proteção de crédito;10866788;BANCO BANDEPE S.A.;0;-
Consulta a serviços de proteção de crédito;5222094;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA. - SICOOB CERRADO;0;-
Consulta a serviços de proteção de crédito;95594941;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG - SICREDI REGIÃO CENTRO RS/MG;0;-
Consulta a serviços de proteção de crédito;41805003;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;0;-
Consulta a serviços de proteção de crédito;53263331;COBANSA COMPANHIA HIPOTECARIA;0;-
Consulta a serviços de proteção de crédito;8488377;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA MISSÕES FRONTEIRA RS - CRESOL MISSÕES FRONTEIRA RS;0;-
Consulta a serviços de proteção de crédito;20251847;SUDACRED - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;0;-
Consulta a serviços de proteção de crédito;15163587;DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;0;-
Consulta a serviços de proteção de crédito;1181521;BANCO COOPERATIVO SICREDI S.A.;0;-
Consulta a serviços de proteção de crédito;43774196;AGROLEND SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;0;-
Consulta a serviços de proteção de crédito;1858774;BANCO BV S.A.;0;-
Consulta a serviços de proteção de crédito;2723075;COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.;0;-
Consulta a serviços de proteção de crédito;38486817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;0;-
Consulta a serviços de proteção de crédito;5410056;COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL JAGUARUNA;0;-
Consulta a serviços de proteção de crédito;1635462;COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM;0;-
Consulta a serviços de proteção de crédito;4138455;COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE;0;-
Consulta a serviços de proteção de crédito;26408161;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;0;-
Consulta a serviços de proteção de crédito;24431221;COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA;0;-
Consulta a serviços de proteção de crédito;82527557;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;0;-
Consulta a serviços de proteção de crédito;82937293;AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;0;-
Consulta a serviços de proteção de crédito;33737818;COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;0;-
Consulta a serviços de proteção de crédito;3212823;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS E SERVIDORES DA SEGURANÇA DO ESTADO DO RIO GRANDE DO SUL - SICREDI MIL RS;0;-
Consulta a serviços de proteção de crédito;92816560;BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;0;-
Consulta a serviços de proteção de crédito;70241658;SICREDI RECIFE - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE;0;-
Consulta a serviços de proteção de crédito;62421979;BANCO CIFRA S.A.;0;-
Consulta a serviços de proteção de crédito;80230774;COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;0;-
Consulta a serviços de proteção de crédito;66463407;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;0;-
Consulta a serviços de proteção de crédito;53623781;COOPERATIVA DE CRÉDITO COOPCRED;0;-
Consulta a serviços de proteção de crédito;90400888;BANCO SANTANDER (BRASIL) S.A.;0;-
Consulta a serviços de proteção de crédito;3000142;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI POL RS/SC;0;-
Consulta a serviços de proteção de crédito;78414067;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;0;-
Consulta a serviços de proteção de crédito;39343350;LAR COOPERATIVA DE CRÉDITO - LAR CREDI;0;-
Consulta a serviços de proteção de crédito;71328769;SICOOB COCRED COOPERATIVA DE CRÉDITO;0;-
Consulta a serviços de proteção de crédito;32615247;COOPERATIVA DE CREDITO SICOOB COOPEC LTDA.;0;-
Consulta a serviços de proteção de crédito;9343038;COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;0;-
Consulta a serviços de proteção de crédito;88038260;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;0;-
Consulta a serviços de proteção de crédito;5888589;COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;0;-
Consulta a serviços de proteção de crédito;4715685;COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;0;-
Consulta a serviços de proteção de crédito;80959638;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;0;-
Consulta a serviços de proteção de crédito;2931668;COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE;0;-
Consulta a serviços de proteção de crédito;62285390;SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;0;-
Consulta a serviços de proteção de crédito;74064502;COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL;0;-
Consulta a serviços de proteção de crédito;60701190;ITAÚ UNIBANCO S.A.;0;-
Consulta a serviços de proteção de crédito;1039011;COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;0;-
Consulta a serviços de proteção de crédito;1042487;COOPERATIVA DE CRÉDITO SICOOB UNIDAS;0;-
Consulta a serviços de proteção de crédito;88894548;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;0;-
Consulta a serviços de proteção de crédito;81706616;COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;0;-
